product_id,name,category,stock_count,stock_status,price,_curated_at,_dataset_type
2151.0,slim fit statement denim jackets,DENIM JACKETS,18.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2152.0,sporty urban tanks,TANKS,,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2153.0,comfy dynamic sweatshirts,SWEATSHIRTS,24.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2154.0,patterned vintage track pants,TRACK PANTS,26.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2155.0,comfy soft sweatshirts,SWEATSHIRTS,2.0,Low Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2156.0,patterned layered blazers,BLAZERS,28.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2157.0,relaxed statement sweatshirts,SWEATSHIRTS,49.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2158.0,soft casual cardigans,CARDIGANS,50.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2159.0,vintage bright kimono,KIMONO,3.0,Low Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2160.0,trendy urban utility pants,UTILITY PANTS,27.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2161.0,vintage functional chinos,CHINOS,14.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2162.0,edgy smart shorts,SHORTS,46.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2163.0,preppy trendy blazers,BLAZERS,46.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2164.0,sporty camo polos,POLOS,35.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2165.0,chic refined denim jackets,DENIM JACKETS,0.0,Out of Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2166.0,relaxed sporty sweatshirts,SWEATSHIRTS,21.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2167.0,chic classic chinos,CHINOS,0.0,Out of Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2168.0,smart dynamic coats,COATS,29.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2169.0,chic classic tanks,TANKS,21.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2170.0,modern essential hoodies & jackets,HOODIES & JACKETS,15.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2171.0,statement elegant coats,COATS,45.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2172.0,modern casual joggers & pants,JOGGERS & PANTS,49.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2173.0,preppy modern track pants,TRACK PANTS,8.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,trendy rustic cardigans,CARDIGANS,40.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2175.0,tailored structured sweatshirts,SWEATSHIRTS,45.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2176.0,statement rustic utility pants,UTILITY PANTS,21.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2177.0,edgy retro polos,POLOS,46.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2178.0,textured bold hoodies & jackets,HOODIES & JACKETS,32.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2179.0,functional camo beach wear,BEACH WEAR,47.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2180.0,urban smart sweatshirts,SWEATSHIRTS,49.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2181.0,minimalist elegant kimono,KIMONO,9.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2182.0,camo luxury tanks,TANKS,47.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2183.0,modern retro t-shirts,T-SHIRTS,43.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2184.0,preppy refined shorts,SHORTS,33.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2185.0,functional minimalist polos,POLOS,40.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2186.0,preppy comfy tanks,NAN,25.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2187.0,luxury tailored track pants,TRACK PANTS,15.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2188.0,wide leg chic sweatshirts,NAN,48.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2189.0,bold functional coats,COATS,42.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2190.0,sporty functional coats,COATS,10.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2191.0,bright comfy cardigans,CARDIGANS,27.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2192.0,chic bright kimono,KIMONO,37.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2193.0,minimalist slim fit tanks,TANKS,26.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2194.0,soft retro coats,COATS,,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2195.0,sporty oversized coats,COATS,49.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2196.0,urban layered beach wear,BEACH WEAR,35.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2197.0,neutral smart coats,COATS,18.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,oversized urban kimono,KIMONO,1.0,Low Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2199.0,textured wide leg blazers,BLAZERS,1.0,Low Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2200.0,lightweight casual beach wear,BEACH WEAR,27.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2201.0,heritage textured shorts,SHORTS,5.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2202.0,vintage slim fit blazers,BLAZERS,45.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2203.0,sporty refined polos,POLOS,6.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,neutral wide leg polos,POLOS,5.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2205.0,lightweight lightweight coats,COATS,6.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2206.0,functional comfy tanks,TANKS,6.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2207.0,bright chic beach wear,BEACH WEAR,1.0,Low Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2208.0,dynamic retro blazers,BLAZERS,47.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,relaxed statement denim jackets,DENIM JACKETS,38.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2210.0,sporty dynamic polos,POLOS,7.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2211.0,soft casual joggers & pants,JOGGERS & PANTS,48.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2212.0,dynamic sporty polos,POLOS,1.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2213.0,dynamic camo polos,POLOS,49.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2214.0,camo smart denim jackets,DENIM JACKETS,2.0,Low Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2215.0,minimalist luxury track pants,TRACK PANTS,1.0,Low Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2216.0,essential comfy kimono,KIMONO,42.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2217.0,smart tailored tanks,TANKS,4.0,Low Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2218.0,bold relaxed t-shirts,T-SHIRTS,33.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2219.0,luxury essential beach wear,BEACH WEAR,29.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2220.0,functional sporty cardigans,CARDIGANS,30.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2221.0,edgy minimalist track pants,TRACK PANTS,7.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2222.0,preppy chic denim jackets,DENIM JACKETS,2.0,Low Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2223.0,essential rustic cardigans,CARDIGANS,12.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2224.0,modern relaxed sweatshirts,SWEATSHIRTS,29.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2225.0,luxury classic chinos,CHINOS,18.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2226.0,modern bold beach wear,BEACH WEAR,26.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2227.0,minimalist trendy joggers & pants,JOGGERS & PANTS,25.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2228.0,classic bright polos,POLOS,3.0,Low Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2229.0,functional textured blazers,BLAZERS,26.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2230.0,refined sporty track pants,TRACK PANTS,5.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2231.0,smart relaxed kimono,KIMONO,19.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2232.0,vintage statement utility pants,UTILITY PANTS,,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2233.0,statement rustic kimono,KIMONO,17.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2234.0,patterned lightweight denim jackets,DENIM JACKETS,20.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2235.0,###typo,KIMONO,17.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2236.0,edgy comfy kimono,KIMONO,0.0,Out of Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2237.0,minimalist retro blazers,BLAZERS,14.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2238.0,trendy soft chinos,CHINOS,28.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2239.0,relaxed statement coats,COATS,21.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2240.0,modern heritage beach wear,BEACH WEAR,12.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2241.0,heritage retro oversize tee,OVERSIZE TEE,49.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2242.0,bold retro kimono,KIMONO,47.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2243.0,classic vintage hoodies & jackets,HOODIES & JACKETS,5.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2244.0,smart slim fit denim jackets,DENIM JACKETS,48.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2245.0,structured edgy chinos,CHINOS,11.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2246.0,oversized essential t-shirts,T-SHIRTS,37.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2247.0,relaxed patterned denim jackets,DENIM JACKETS,1.0,Low Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2248.0,wide leg bright t-shirts,NAN,22.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2249.0,textured slim fit sweatshirts,SWEATSHIRTS,18.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2250.0,trendy patterned blazers,BLAZERS,34.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2251.0,neutral refined cardigans,CARDIGANS,23.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2252.0,chic retro track pants,TRACK PANTS,37.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2253.0,casual neutral hoodies & jackets,HOODIES & JACKETS,1.0,Low Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2254.0,lightweight trendy polos,POLOS,13.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2255.0,relaxed layered blazers,BLAZERS,45.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2256.0,comfy lightweight beach wear,BEACH WEAR,8.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2257.0,smart textured tanks,TANKS,45.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2258.0,rustic soft coats,COATS,12.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2259.0,rustic elegant kimono,KIMONO,31.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2260.0,rustic neutral oversize tee,OVERSIZE TEE,49.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2261.0,preppy soft sweatshirts,SWEATSHIRTS,40.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2262.0,essential elegant oversize tee,OVERSIZE TEE,14.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2263.0,slim fit tailored coats,COATS,15.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2264.0,edgy lightweight tanks,TANKS,36.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2265.0,soft casual sweatshirts,SWEATSHIRTS,11.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2266.0,refined bold shorts,SHORTS,17.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2267.0,rustic retro oversize tee,OVERSIZE TEE,37.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2268.0,soft comfy blazers,BLAZERS,34.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2269.0,refined statement polos,POLOS,4.0,Low Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2270.0,relaxed structured chinos,CHINOS,13.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2271.0,bold vintage t-shirts,T-SHIRTS,21.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2272.0,,TANKS,48.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2273.0,heritage heritage polos,POLOS,48.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2274.0,camo textured tanks,TANKS,49.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2275.0,vintage casual denim jackets,DENIM JACKETS,19.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2276.0,vintage rustic joggers & pants,JOGGERS & PANTS,41.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2277.0,structured smart cardigans,CARDIGANS,14.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2278.0,wide leg edgy cardigans,NAN,44.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2279.0,neutral smart cardigans,CARDIGANS,47.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2280.0,layered urban hoodies & jackets,HOODIES & JACKETS,10.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2281.0,layered smart beach wear,NAN,35.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2282.0,refined slim fit t-shirts,T-SHIRTS,32.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2283.0,layered chic tanks,TANKS,27.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2284.0,comfy sporty oversize tee,OVERSIZE TEE,27.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2285.0,layered vintage chinos,CHINOS,46.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2286.0,vintage layered denim jackets,DENIM JACKETS,17.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2287.0,essential bold hoodies & jackets,HOODIES & JACKETS,50.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2288.0,modern vintage t-shirts,T-SHIRTS,9.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2289.0,relaxed bold shorts,SHORTS,26.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2290.0,heritage textured sweatshirts,SWEATSHIRTS,33.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2291.0,smart heritage joggers & pants,JOGGERS & PANTS,28.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2292.0,bold soft tanks,TANKS,3.0,Low Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2293.0,,POLOS,12.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2294.0,chic smart blazers,BLAZERS,7.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2295.0,camo soft tanks,TANKS,31.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2296.0,preppy wide leg tanks,TANKS,33.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2297.0,,CHINOS,34.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2298.0,modern lightweight track pants,NAN,11.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2299.0,bold urban beach wear,BEACH WEAR,37.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2300.0,layered trendy beach wear,BEACH WEAR,21.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2301.0,urban relaxed chinos,CHINOS,46.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2302.0,rustic chic beach wear,NAN,22.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2303.0,preppy neutral track pants,TRACK PANTS,34.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,slim fit trendy track pants,TRACK PANTS,0.0,Out of Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2305.0,classic layered oversize tee,OVERSIZE TEE,21.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2306.0,wide leg rustic utility pants,UTILITY PANTS,40.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2307.0,wide leg classic joggers & pants,JOGGERS & PANTS,0.0,Out of Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2308.0,soft layered oversize tee,OVERSIZE TEE,,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2309.0,,OVERSIZE TEE,27.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,patterned textured utility pants,UTILITY PANTS,5.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2311.0,refined vintage track pants,NAN,28.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2312.0,tailored edgy hoodies & jackets,HOODIES & JACKETS,36.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2313.0,urban minimalist blazers,BLAZERS,49.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2314.0,soft smart cardigans,CARDIGANS,44.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2315.0,rustic trendy polos,POLOS,19.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2316.0,oversized bold polos,POLOS,24.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2317.0,retro bright polos,POLOS,49.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2318.0,sporty sporty beach wear,BEACH WEAR,1.0,Low Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2319.0,modern edgy track pants,TRACK PANTS,32.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2320.0,oversized trendy sweatshirts,SWEATSHIRTS,32.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2321.0,urban functional tanks,TANKS,31.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2322.0,refined rustic denim jackets,DENIM JACKETS,37.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2323.0,trendy layered hoodies & jackets,HOODIES & JACKETS,21.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2324.0,layered oversized joggers & pants,JOGGERS & PANTS,42.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2325.0,oversized rustic t-shirts,T-SHIRTS,,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2326.0,casual oversized coats,COATS,,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2327.0,lightweight soft beach wear,BEACH WEAR,16.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2328.0,rustic wide leg joggers & pants,JOGGERS & PANTS,38.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2329.0,retro classic track pants,TRACK PANTS,5.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2330.0,structured wide leg beach wear,BEACH WEAR,48.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2331.0,refined wide leg utility pants,UTILITY PANTS,47.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
