product_id,name,category,color,fabric,price,price_category,stock_status,semantic_tags,_enriched_at,_curated_at,_dataset_type
2097.0,patterned urban shorts,SHORTS,Navy,Silk,3500.0,Mid-Range,In Stock,"shorts, navy, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,neutral relaxed cardigans,CARDIGANS,Teal,Jacquard,13500.0,Premium,In Stock,"cardigans, teal, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,trendy comfy oversize tee,OVERSIZE TEE,Red,Velvet,4000.0,Mid-Range,In Stock,"oversize tee, red, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2100.0,slim fit wide leg track pants,TRACK PANTS,Navy,Bamboo,3500.0,Mid-Range,In Stock,"track pants, navy, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2101.0,statement modern tanks,TANKS,Green,Leather,4500.0,Mid-Range,In Stock,"tanks, green, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2102.0,functional functional joggers & pants,JOGGERS & PANTS,Coral,Silk,3500.0,Mid-Range,In Stock,"joggers & pants, coral, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2103.0,patterned slim fit denim jackets,DENIM JACKETS,Chocolate,Silk,12500.0,Premium,In Stock,"denim jackets, chocolate, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2104.0,wide leg dynamic denim jackets,DENIM JACKETS,Grey,Bamboo,9000.0,Premium,In Stock,"denim jackets, grey, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2105.0,patterned wide leg denim jackets,DENIM JACKETS,Blush,Jacquard,9500.0,Premium,In Stock,"denim jackets, blush, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2106.0,wide leg smart shorts,SHORTS,Nude,Linen,4500.0,Mid-Range,In Stock,"shorts, nude, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2107.0,modern classic cardigans,CARDIGANS,Off-White,Tencel,15000.0,Premium,In Stock,"cardigans, off-white, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2108.0,relaxed soft oversize tee,OVERSIZE TEE,Unknown,Velvet,4000.0,Mid-Range,In Stock,"oversize tee, unknown, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2109.0,minimalist elegant t-shirts,T-SHIRTS,Black,Modal,5000.0,Premium,In Stock,"t-shirts, black, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2110.0,neutral modern kimono,KIMONO,Polka Dot,Velvet,10500.0,Premium,In Stock,"kimono, polka dot, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2111.0,textured rustic polos,POLOS,Polka Dot,Cotton,4000.0,Mid-Range,In Stock,"polos, polka dot, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2112.0,structured functional chinos,CHINOS,Multi-Color,Velvet,7000.0,Premium,In Stock,"chinos, multi-color, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2113.0,lightweight vintage joggers & pants,JOGGERS & PANTS,Polka Dot,Modal,,Premium,Low Stock,"joggers & pants, polka dot, modal, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2114.0,structured layered utility pants,UTILITY PANTS,Charcoal,Fleece,13500.0,Premium,Low Stock,"utility pants, charcoal, fleece, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2115.0,urban layered shorts,SHORTS,Blue,Fleece,3000.0,Mid-Range,In Stock,"shorts, blue, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2116.0,slim fit modern polos,POLOS,Off-White,Polyester,3500.0,Mid-Range,In Stock,"polos, off-white, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2117.0,layered essential denim jackets,DENIM JACKETS,Blush,Polyester,15000.0,Premium,In Stock,"denim jackets, blush, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2118.0,slim fit slim fit utility pants,UTILITY PANTS,Blue,Jacquard,9000.0,Premium,In Stock,"utility pants, blue, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2119.0,lightweight patterned kimono,KIMONO,White,Velvet,11500.0,Premium,In Stock,"kimono, white, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2120.0,bold lightweight kimono,KIMONO,Pastel Blue,Leather,11000.0,Premium,In Stock,"kimono, pastel blue, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2121.0,textured urban sweatshirts,SWEATSHIRTS,White,Fleece,3000.0,Mid-Range,In Stock,"sweatshirts, white, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2122.0,comfy urban cardigans,CARDIGANS,Off-White,Velvet,14000.0,Premium,Low Stock,"cardigans, off-white, velvet, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2123.0,heritage oversized track pants,TRACK PANTS,Navy,Velvet,4000.0,Mid-Range,Low Stock,"track pants, navy, velvet, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2124.0,textured urban beach wear,BEACH WEAR,Grey,Tencel,5500.0,Premium,In Stock,"beach wear, grey, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2125.0,patterned dynamic utility pants,UTILITY PANTS,Striped,Bamboo,8500.0,Premium,Low Stock,"utility pants, striped, bamboo, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2126.0,lightweight minimalist blazers,BLAZERS,Chocolate,Leather,8000.0,Premium,In Stock,"blazers, chocolate, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2127.0,elegant bright coats,COATS,Plaid,Leather,10000.0,Premium,In Stock,"coats, plaid, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2128.0,retro soft tanks,TANKS,Polka Dot,Cotton,3500.0,Mid-Range,In Stock,"tanks, polka dot, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2129.0,camo comfy tanks,TANKS,Chocolate,Polyester,2500.0,Mid-Range,Low Stock,"tanks, chocolate, polyester, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2130.0,structured elegant polos,POLOS,Orange,Silk,3000.0,Mid-Range,In Stock,"polos, orange, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2131.0,smart retro coats,COATS,Tie-Dye,Leather,9000.0,Premium,In Stock,"coats, tie-dye, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,preppy bold tanks,TANKS,Charcoal,Linen,4000.0,Mid-Range,In Stock,"tanks, charcoal, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2133.0,urban vintage denim jackets,DENIM JACKETS,Pink,Leather,11000.0,Premium,In Stock,"denim jackets, pink, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2134.0,tailored relaxed joggers & pants,JOGGERS & PANTS,Navy,Wool,2500.0,Mid-Range,Low Stock,"joggers & pants, navy, wool, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2135.0,rustic bold cardigans,CARDIGANS,White,Fleece,,Premium,In Stock,"cardigans, white, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2136.0,dynamic bold oversize tee,OVERSIZE TEE,Navy,Unknown,4000.0,Mid-Range,Out of Stock,"oversize tee, navy, unknown, mid-range, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2137.0,dynamic slim fit joggers & pants,JOGGERS & PANTS,Pastel Blue,Silk,5000.0,Premium,In Stock,"joggers & pants, pastel blue, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2138.0,preppy edgy joggers & pants,JOGGERS & PANTS,Olive,Corduroy,4000.0,Mid-Range,In Stock,"joggers & pants, olive, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2139.0,lightweight textured sweatshirts,SWEATSHIRTS,White,Cotton,4000.0,Mid-Range,In Stock,"sweatshirts, white, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2140.0,neutral dynamic sweatshirts,SWEATSHIRTS,Olive,Tencel,5000.0,Premium,Out of Stock,"sweatshirts, olive, tencel, premium, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2141.0,wide leg refined tanks,TANKS,Striped,Jacquard,5000.0,Premium,Low Stock,"tanks, striped, jacquard, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2142.0,oversized textured shorts,SHORTS,Navy,Denim,4500.0,Mid-Range,In Stock,"shorts, navy, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2143.0,preppy relaxed denim jackets,DENIM JACKETS,Maroon,Velvet,11000.0,Premium,In Stock,"denim jackets, maroon, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2144.0,urban sporty oversize tee,OVERSIZE TEE,Striped,Polyester,3000.0,Mid-Range,In Stock,"oversize tee, striped, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2145.0,wide leg trendy blazers,BLAZERS,Chocolate,Cotton,8500.0,Premium,In Stock,"blazers, chocolate, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2146.0,modern luxury joggers & pants,JOGGERS & PANTS,Checked,Modal,3000.0,Mid-Range,In Stock,"joggers & pants, checked, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2147.0,functional modern utility pants,UTILITY PANTS,Beige,Fleece,8500.0,Premium,In Stock,"utility pants, beige, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2148.0,retro bright t-shirts,T-SHIRTS,Charcoal,Unknown,3000.0,Mid-Range,In Stock,"t-shirts, charcoal, unknown, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2149.0,bright relaxed joggers & pants,JOGGERS & PANTS,Red,Modal,4500.0,Mid-Range,In Stock,"joggers & pants, red, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2150.0,vintage tailored beach wear,BEACH WEAR,Grey,Rayon,5500.0,Premium,In Stock,"beach wear, grey, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2151.0,slim fit statement denim jackets,DENIM JACKETS,Unknown,Fleece,12500.0,Premium,In Stock,"denim jackets, unknown, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2152.0,sporty urban tanks,TANKS,Pink,Jacquard,5000.0,Premium,In Stock,"tanks, pink, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2153.0,comfy dynamic sweatshirts,SWEATSHIRTS,Beige,Tencel,3000.0,Mid-Range,In Stock,"sweatshirts, beige, tencel, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2154.0,patterned vintage track pants,TRACK PANTS,Polka Dot,Unknown,2500.0,Mid-Range,In Stock,"track pants, polka dot, unknown, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2155.0,comfy soft sweatshirts,SWEATSHIRTS,Brown,Corduroy,3500.0,Mid-Range,Low Stock,"sweatshirts, brown, corduroy, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2156.0,patterned layered blazers,BLAZERS,Striped,Leather,8000.0,Premium,In Stock,"blazers, striped, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2157.0,relaxed statement sweatshirts,SWEATSHIRTS,Blue,Bamboo,5500.0,Premium,In Stock,"sweatshirts, blue, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2158.0,soft casual cardigans,CARDIGANS,Navy,Bamboo,15000.0,Premium,In Stock,"cardigans, navy, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2159.0,vintage bright kimono,KIMONO,Charcoal,Jacquard,12000.0,Premium,Low Stock,"kimono, charcoal, jacquard, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2160.0,trendy urban utility pants,UTILITY PANTS,Navy,Rayon,9500.0,Premium,In Stock,"utility pants, navy, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2161.0,vintage functional chinos,CHINOS,Green,Denim,5500.0,Premium,In Stock,"chinos, green, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2162.0,edgy smart shorts,SHORTS,Teal,Denim,,Premium,In Stock,"shorts, teal, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2163.0,preppy trendy blazers,BLAZERS,Pastel Blue,Rayon,8500.0,Premium,In Stock,"blazers, pastel blue, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2164.0,sporty camo polos,POLOS,Checked,Fleece,5000.0,Premium,In Stock,"polos, checked, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2165.0,chic refined denim jackets,DENIM JACKETS,Pink,Jacquard,12500.0,Premium,Out of Stock,"denim jackets, pink, jacquard, premium, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2166.0,relaxed sporty sweatshirts,SWEATSHIRTS,Blush,Linen,5500.0,Premium,In Stock,"sweatshirts, blush, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2167.0,chic classic chinos,CHINOS,Polka Dot,Velvet,6500.0,Premium,Out of Stock,"chinos, polka dot, velvet, premium, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2168.0,smart dynamic coats,COATS,Black,Leather,15000.0,Premium,In Stock,"coats, black, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2169.0,chic classic tanks,TANKS,Blush,Bamboo,3000.0,Mid-Range,In Stock,"tanks, blush, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2170.0,modern essential hoodies & jackets,HOODIES & JACKETS,Teal,Tencel,10000.0,Premium,In Stock,"hoodies & jackets, teal, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2171.0,statement elegant coats,COATS,Blush,Cotton,9500.0,Premium,In Stock,"coats, blush, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2172.0,modern casual joggers & pants,JOGGERS & PANTS,Maroon,Denim,2500.0,Mid-Range,In Stock,"joggers & pants, maroon, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2173.0,preppy modern track pants,TRACK PANTS,Brown,Leather,4000.0,Mid-Range,In Stock,"track pants, brown, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,trendy rustic cardigans,CARDIGANS,Green,Leather,15000.0,Premium,In Stock,"cardigans, green, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2175.0,tailored structured sweatshirts,SWEATSHIRTS,Coral,Tencel,6000.0,Premium,In Stock,"sweatshirts, coral, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2176.0,statement rustic utility pants,UTILITY PANTS,Blush,Bamboo,10500.0,Premium,In Stock,"utility pants, blush, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2177.0,edgy retro polos,POLOS,Polka Dot,Modal,5000.0,Premium,In Stock,"polos, polka dot, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2178.0,textured bold hoodies & jackets,HOODIES & JACKETS,Plaid,Silk,12500.0,Premium,In Stock,"hoodies & jackets, plaid, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2179.0,functional camo beach wear,BEACH WEAR,Blue,Rayon,4500.0,Mid-Range,In Stock,"beach wear, blue, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2180.0,urban smart sweatshirts,SWEATSHIRTS,Beige,Bamboo,4000.0,Mid-Range,In Stock,"sweatshirts, beige, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2181.0,minimalist elegant kimono,KIMONO,Striped,Cotton,9500.0,Premium,In Stock,"kimono, striped, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2182.0,camo luxury tanks,TANKS,Nude,Wool,3500.0,Mid-Range,In Stock,"tanks, nude, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2183.0,modern retro t-shirts,T-SHIRTS,Olive,Rayon,3500.0,Mid-Range,In Stock,"t-shirts, olive, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2184.0,preppy refined shorts,SHORTS,Maroon,Rayon,4500.0,Mid-Range,In Stock,"shorts, maroon, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2185.0,functional minimalist polos,POLOS,Black,Velvet,2500.0,Mid-Range,In Stock,"polos, black, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2186.0,preppy comfy tanks,NAN,Nude,Leather,4500.0,Mid-Range,In Stock,"nan, nude, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2187.0,luxury tailored track pants,TRACK PANTS,Blue,Polyester,3000.0,Mid-Range,In Stock,"track pants, blue, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2188.0,wide leg chic sweatshirts,NAN,Chocolate,Denim,3500.0,Mid-Range,In Stock,"nan, chocolate, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2189.0,bold functional coats,COATS,Off-White,Jacquard,13000.0,Premium,In Stock,"coats, off-white, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2190.0,sporty functional coats,COATS,Beige,Linen,11000.0,Premium,In Stock,"coats, beige, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2191.0,bright comfy cardigans,CARDIGANS,Yellow,Polyester,13500.0,Premium,In Stock,"cardigans, yellow, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
