anchor,positive,negative
"smart wide leg kimono kimono maroon jacquard skinny friendly, old money, y2k, casual, minimalist, business casual, curvy friendly, sporty","layered casual blazers blazers maroon tencel sporty, casual, party wear, petite friendly, floral, stripes, hot weather, minimalist","casual minimalist hoodies & jackets hoodies & jackets tie-dye wool cottagecore, polka dot, edgy, minimalist, urban"
"structured layered tanks tanks polka dot linen office wear, vintage, slim fit, polka dot, skinny friendly, tall friendly","luxury functional track pants track pants polka dot velvet rainy weather, winter, neutral skin, monochrome, y2k, cold weather, slim fit","classic heritage shorts shorts peach modal minimalist, spring, luxury, skinny friendly, hot weather, travel friendly, edgy, hipster"
"dynamic oversized denim jackets denim jackets checked linen dark skin, edgy, rainy weather, neutral skin, old money, beach wear, festival","sporty chic chinos chinos checked corduroy hipster, urban, party wear, summer, minimalist, preppy, checked","casual soft oversize tee oversize tee red linen medium skin, festival, petite friendly, summer, hot weather, sporty, tall friendly"
"chic textured t-shirts t-shirts multi-color corduroy athleisure, slim fit, cold weather, spring, comfy, tall friendly","rustic trendy t-shirts t-shirts peach denim rainy weather, autumn, minimalist, polka dot, party wear, vintage, skinny friendly","oversized statement hoodies & jackets hoodies & jackets orange polyester slim fit, floral, stripes, casual, comfy, summer, spring, formal"
"statement tailored joggers & pants joggers & pants polka dot cotton rainy weather, urban, eco-friendly, oversized, hipster, stripes, office wear","edgy classic track pants track pants polka dot velvet vintage, casual, party wear, monochrome, slim fit, autumn, dark skin","wide leg soft t-shirts t-shirts black rayon cold weather, skinny friendly, business casual, casual, old money"
brown joggers & pants fleece,"lightweight heritage joggers & pants joggers & pants orange fleece office wear, petite friendly, hot weather, minimalist, party wear, polka dot, summer","preppy bright tanks tanks tie-dye denim vintage, skinny friendly, checked, hipster, layering, winter"
"soft relaxed joggers & pants joggers & pants striped wool athleisure, monochrome, casual, travel friendly, office wear, festival, petite friendly, rainy weather","luxury luxury joggers & pants joggers & pants olive fleece y2k, party wear, medium skin, travel friendly, neutral skin, fair skin","urban smart coats coats coral denim floral, hot weather, comfy, y2k, summer, curvy friendly"
"chic retro track pants track pants red modal checked, curvy friendly, urban, old money, polka dot, athleisure, eco-friendly","layered retro track pants track pants navy rayon medium skin, summer, patterned, sporty, layering, party wear","wide leg elegant polos polos pastel pink fleece summer, party wear, stripes, cottagecore, minimalist, tall friendly, checked, casual"
tie-dye kimono fleece,"urban bright kimono kimono red tencel office wear, hot weather, slim fit, medium skin, monochrome","slim fit classic coats coats charcoal polyester monochrome, stripes, cottagecore, sporty, skinny friendly, hipster, hot weather, urban"
"structured sporty kimono kimono blush jacquard dark skin, festival, slim fit, medium skin, formal, summer, neutral skin, curvy friendly","wide leg vintage kimono kimono blush leather urban, hot weather, monochrome, party wear, beach wear, skinny friendly, stripes","bright preppy denim jackets denim jackets pastel green leather floral, minimalist, slim fit, streetwear, beach wear, summer"
"rustic elegant t-shirts t-shirts olive tencel dark skin, cottagecore, neutral skin, checked, skinny friendly, medium skin","minimalist sporty tanks tanks olive fleece tall friendly, curvy friendly, beach wear, urban, preppy, winter, casual, slim fit","refined heritage beach wear beach wear peach silk floral, urban, vintage, streetwear, oversized, cold weather, checked, luxury"
"lightweight comfy joggers & pants joggers & pants charcoal cotton spring, casual, checked, floral, hipster","essential bold joggers & pants joggers & pants beige fleece autumn, floral, eco-friendly, rainy weather, business casual, patterned, polka dot, summer","slim fit sporty beach wear beach wear pastel green linen layering, curvy friendly, travel friendly, athleisure, checked, vintage, business casual, hipster"
"classic trendy blazers blazers pink rayon petite friendly, casual, fair skin, party wear, slim fit","neutral patterned blazers blazers tie-dye linen fair skin, petite friendly, cottagecore, y2k, eco-friendly, rainy weather","urban urban polos polos polka dot corduroy slim fit, polka dot, monochrome, beach wear, hot weather, sporty, stripes, preppy"
"camo structured t-shirts t-shirts white velvet minimalist, fair skin, casual, stripes, petite friendly, formal, old money, winter","patterned heritage polos polos white bamboo slim fit, stripes, rainy weather, tall friendly, winter, cottagecore, minimalist","structured oversized cardigans cardigans orange modal edgy, neutral skin, urban, winter, y2k, fair skin"
"tailored relaxed sweatshirts sweatshirts off-white fleece luxury, petite friendly, comfy, eco-friendly, party wear","lightweight layered tanks tanks off-white wool cottagecore, monochrome, polka dot, preppy, curvy friendly, urban, petite friendly","wide leg luxury track pants track pants black linen festival, preppy, neutral skin, vintage, luxury, medium skin"
"minimalist patterned blazers blazers olive bamboo festival, vintage, autumn, business casual, urban, oversized, preppy","bold sporty blazers blazers crimson velvet luxury, party wear, tall friendly, edgy, spring, autumn, comfy","structured retro beach wear beach wear pastel pink tencel hot weather, edgy, urban, medium skin, patterned, old money"
blush kimono denim,"urban bright kimono kimono red tencel office wear, hot weather, slim fit, medium skin, monochrome","essential essential denim jackets denim jackets sky blue rayon checked, beach wear, athleisure, minimalist, fair skin"
"preppy preppy cardigans cardigans pastel pink fleece slim fit, summer, casual, oversized, polka dot","modern bold blazers blazers pastel pink bamboo office wear, skinny friendly, spring, comfy, old money","oversized bold oversize tee oversize tee maroon leather curvy friendly, business casual, monochrome, winter, hot weather, dark skin, autumn, comfy"
"vintage neutral kimono kimono brown jacquard hipster, spring, skinny friendly, beach wear, hot weather, tall friendly, business casual","bright trendy blazers blazers brown fleece medium skin, old money, comfy, beach wear, y2k, skinny friendly","soft lightweight coats coats polka dot bamboo skinny friendly, patterned, urban, streetwear, minimalist"
"vintage essential oversize tee oversize tee brown silk urban, y2k, office wear, winter, beach wear, stripes, festival","heritage refined blazers blazers brown denim preppy, sporty, travel friendly, floral, office wear","urban vintage hoodies & jackets hoodies & jackets beige leather preppy, winter, tall friendly, patterned, business casual, medium skin"
"essential comfy kimono kimono mustard polyester autumn, winter, oversized, office wear, neutral skin, y2k, party wear, cottagecore","bold statement kimono kimono blue silk neutral skin, cold weather, minimalist, party wear, dark skin","urban layered shorts shorts blue fleece curvy friendly, formal, rainy weather, monochrome, office wear, preppy"
"layered modern t-shirts t-shirts yellow rayon office wear, sporty, summer, urban, eco-friendly, skinny friendly, curvy friendly, autumn","slim fit neutral t-shirts t-shirts crimson velvet layering, minimalist, medium skin, oversized, comfy, tall friendly, office wear, luxury","structured sporty blazers blazers plaid modal festival, cottagecore, party wear, polka dot, comfy"
pastel pink hoodies & jackets corduroy,"structured oversized hoodies & jackets hoodies & jackets red denim floral, comfy, tall friendly, luxury, casual, oversized","casual slim fit blazers blazers charcoal leather stripes, y2k, layering, checked, rainy weather, travel friendly"
"patterned relaxed shorts shorts striped denim oversized, skinny friendly, medium skin, cottagecore, stripes","structured rustic t-shirts t-shirts striped velvet cottagecore, polka dot, preppy, office wear, layering","minimalist essential oversize tee oversize tee pastel blue corduroy fair skin, patterned, festival, spring, sporty"
"sporty vintage utility pants utility pants polka dot rayon streetwear, formal, monochrome, festival, y2k, slim fit, preppy, fair skin","patterned retro oversize tee oversize tee polka dot corduroy tall friendly, urban, petite friendly, autumn, checked","slim fit rustic t-shirts t-shirts striped modal preppy, luxury, stripes, festival, minimalist, cottagecore"
"trendy patterned chinos chinos pastel green velvet oversized, hot weather, festival, cottagecore, neutral skin","luxury layered chinos chinos olive tencel travel friendly, rainy weather, neutral skin, athleisure, y2k","functional patterned track pants track pants yellow linen streetwear, vintage, luxury, business casual, medium skin, hot weather, dark skin, neutral skin"
"wide leg vintage kimono kimono blush leather urban, hot weather, monochrome, party wear, beach wear, skinny friendly, stripes","refined heritage coats coats blush corduroy summer, tall friendly, edgy, autumn, spring, party wear, sporty, rainy weather","vintage refined coats coats checked corduroy floral, formal, oversized, old money, skinny friendly, layering, tall friendly"
"lightweight textured chinos chinos pink rayon summer, layering, autumn, polka dot, old money, cottagecore, festival, streetwear","comfy rustic chinos chinos coral silk sporty, dark skin, festival, spring, business casual, streetwear","functional luxury beach wear beach wear blue linen dark skin, eco-friendly, layering, winter, formal, medium skin, rainy weather, monochrome"
